TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
6363,664,1,13.39,,327.13070111,-15.927085,1574618
6366,301,1,13.372,,325.46773778,-18.12670944,1574976
6368,747,1,13.372,,320.6446175,-20.20941028,1575279
6371,484,1,13.512,,326.95790528,-20.23506917,1575651
6374,821,1,13.243,,324.51931444,-20.90971139,1576062
6375,690,1,13.379,,327.88468333,-21.50589528,1576181
6381,499,1,13.075,,334.27580528,-19.58922083,1577204
6384,1020,1,13.132,,335.07931611,-20.46405306,1577857
6386,1141,1,13.202,,340.46229778,-15.55008722,1578213
6389,333,1,13.414,,339.26313333,-18.01219306,1578623
6391,703,1,13.492,,337.766945,-20.06848083,1579003
6400,40,1,13.077,,346.33762639,-20.44148028,1580457
6400,165,1,13.131,,346.23086222,-20.16848472,1580470
6401,1191,1,13.227,,347.15648944,-21.96801528,1580817
6402,108,1,13.23,,349.42585861,-21.85074194,1580854
6406,811,1,13.069,,354.63752361,-19.49498361,1581466
6406,818,1,13.331,,354.3833425,-19.89246583,1581469
6408,208,1,13.178,,357.99952361,-19.68062111,1581698
6412,317,1,13.303,,0.93285583,-23.92235667,1582309
6412,828,1,13.267,,2.03032917,-24.41650361,1582392
6415,347,1,13.369,,2.5082675,-27.3105125,1582817
6415,373,1,13.435,,0.82340083,-27.4234525,1582822
6421,1604,1,13.207,,10.10935806,-22.97542972,1584037
6422,719,1,13.146,,13.23833778,-22.91701556,1584240
6422,1456,1,13.193,,15.93921583,-23.18603028,1584341
6423,1148,1,13.083,,11.54096028,-29.77892,1584588
6425,282,1,13.089,,20.04383139,-24.42885389,1585057
6425,1982,1,13.595,,18.04853778,-26.22436111,1585328
6427,1252,1,13.186,,17.53986694,-27.49369306,1585993
6427,1455,1,13.366,,19.25580222,-27.66813,1586042
6427,2252,1,13.148,,20.35954611,-26.57130278,1586118
6427,2316,1,13.079,,16.8242775,-26.45630583,1586127
6428,1087,1,13.183,,21.33183444,-28.11438583,1586299
6428,1179,1,13.064,,24.68789556,-28.69563861,1586312
6428,2440,1,13.114,,23.60422694,-29.43030111,1586495
6429,159,1,13.551,,28.90501861,-22.95732667,1586532
6429,568,1,13.075,,25.83360639,-24.38836611,1586590
6430,23,1,13.255,,30.46162861,-22.81477694,1586857
6430,213,1,13.354,,29.42965139,-24.63086667,1586895
6431,582,1,13.073,,29.10064361,-28.67615278,1587330
6432,400,1,13.118,,30.21133083,-29.33801667,1587647
6432,659,1,13.279,,32.32221111,-29.06076194,1587689
6432,1608,1,13.248,,31.76433417,-26.84104722,1587839
6432,1662,1,13.627,,29.84261972,-26.54210611,1587846
6432,1694,1,14.35,,30.51219611,-26.57465444,1587852
6434,477,1,13.19,,38.34295083,-23.62869278,1588459
6435,458,1,13.116,,36.9065725,-27.10622694,1588837
6436,578,1,13.465,,40.24829361,-28.56031861,1589226
6436,1131,1,13.461,,39.14301667,-27.58817306,1589333
6437,468,1,13.143,,44.27185917,-24.24293472,1589581
6440,453,1,13.122,,44.34921806,-25.78802111,1590115
6440,552,1,13.198,,43.20590361,-25.84810944,1590137
6441,169,1,13.224,,46.46675,-27.29218861,1590222
6441,195,1,13.264,,46.78524889,-27.33318167,1590229
6442,12,1,13.195,,49.83986417,-27.47154722,1590379
6444,552,1,13.102,,46.49061444,-29.34086389,1590826
6444,642,1,13.15,,47.16886694,-29.31991222,1590845
6444,688,1,13.169,,45.54879472,-29.09343889,1590853
6446,124,1,13.147,,52.38403472,-22.93946,1591081
6446,721,1,13.225,,51.34175028,-24.28688056,1591162
6446,804,1,13.289,,51.60557222,-24.09964528,1591178
6446,1026,1,13.162,,51.92319833,-23.55395222,1591214
6447,19,1,13.363,,55.71192056,-22.88829167,1591253
6447,136,1,13.28,,54.87337833,-24.14113528,1591282
6450,335,1,13.15,,55.12273472,-26.86206333,1591922
6452,246,1,14.168,,51.80580778,-28.53469333,1592296
6455,470,1,13.081,,60.1007375,-23.19400167,1592929
6458,568,1,13.273,,61.32044472,-25.68578861,1593638
6458,1280,1,13.29,,60.679125,-25.87917056,1593765
6460,1935,1,13.065,,66.80755889,-25.32307333,1594073
6460,3002,1,13.113,,65.03444944,-26.95894694,1594210
6462,1311,1,13.088,,61.93983639,-29.85846528,1594683
6462,1577,1,13.124,,63.98559639,-28.27857722,1594722
6463,582,1,13.255,,66.25117028,-27.70177333,1594816
6463,1052,1,13.187,,65.7313925,-29.23926028,1594882
6465,119,1,13.183,,70.983435,-22.66198417,1595239
6466,483,1,13.416,,74.58037194,-23.51821028,1595563
6466,799,1,13.351,,75.13159306,-23.70347778,1595604
6466,858,1,14.17,,75.06661972,-23.14305806,1595611
6467,6,1,13.235,,68.74530333,-25.19715472,1595783
6468,1065,1,13.191,,71.93575639,-25.74871583,1596209
6469,2159,1,13.173,,75.24166556,-27.16963861,1596581
6470,39,1,13.268,,69.51134333,-27.95345556,1596600
6471,566,1,13.255,,70.47638611,-28.42357306,1596939
6471,654,1,13.529,,70.42112278,-28.28310417,1596956
6471,1073,1,13.285,,72.28003972,-29.34990806,1597035
6472,1248,1,13.121,,74.97379722,-28.3914375,1597303
6472,1624,1,13.188,,73.76564806,-29.53859472,1597361
6473,847,1,13.132,,75.96138194,-23.51672694,1597524
6475,315,1,13.456,,80.58640722,-23.72703639,1597874
6475,617,1,13.112,,80.35079472,-23.95769889,1597917
6476,571,1,13.114,,82.88286611,-23.98774417,1598108
6476,1789,1,13.294,,83.62607861,-23.15536111,1598275
6478,1322,1,13.237,,77.73023139,-25.34727639,1598679
6479,68,1,13.117,,80.0572625,-24.43815583,1598690
6479,770,1,13.192,,81.52148306,-25.08937917,1598777
6480,1290,1,13.183,,83.57241917,-26.06183611,1599054
6481,305,1,13.393,,76.83117333,-28.01091667,1599132
6482,356,1,13.157,,79.12975083,-27.65313611,1599321
6482,387,1,13.156,,79.26927972,-27.559795,1599330
6483,1399,1,13.4,,80.46618194,-26.38398861,1599615
6487,466,1,13.236,,80.15914556,-28.42306,1600238
6487,543,1,13.47,,81.52529611,-28.76756611,1600247
6487,1164,1,13.632,,80.4987525,-28.77881389,1600353
6488,849,1,14.079,,81.81894694,-29.31676222,1600483
6492,425,1,13.244,,90.03432,-23.1181825,1601455
6492,2494,1,13.255,,91.98884583,-24.22967139,1601692
6493,382,1,13.404,,85.78505917,-24.95782583,1601746
6493,900,1,13.565,,84.04707778,-24.38772944,1601810
6493,1312,1,13.078,,83.84370833,-25.07360611,1601865
6493,1817,1,13.207,,84.27894028,-25.05349667,1601923
6495,649,1,13.12,,88.41472611,-24.84000306,1602269
6497,1067,1,13.389,,85.53197333,-26.79953444,1602893
6498,128,1,13.144,,87.15792694,-27.59409028,1602986
6499,139,1,13.1,,89.24714556,-27.07199111,1603231
6499,1228,1,13.063,,89.54738917,-26.26268778,1603378
6499,1818,1,13.315,,89.71713444,-26.94090194,1603442
6500,1171,1,13.069,,91.80688472,-27.30810333,1603596
6501,916,1,13.148,,85.36021139,-29.15239278,1603858
6501,933,1,13.323,,84.79153222,-28.18319833,1603861
6502,1041,1,13.062,,85.88404306,-28.41147,1604090
6503,508,1,13.122,,89.52470222,-29.02568778,1604224
6503,916,1,13.175,,89.13653778,-29.55895139,1604280
6503,1519,1,13.122,,88.16198861,-28.50320639,1604367
6504,469,1,13.081,,91.43076444,-29.79768056,1604458
6504,698,1,13.621,,90.08103833,-29.21079472,1604494
6504,953,1,13.115,,90.3024,-29.1323275,1604525
6505,931,1,13.182,,93.53916222,-23.303745,1604802
6505,1910,1,13.072,,93.375155,-23.63463222,1604939
6505,2136,1,13.372,,92.69124944,-23.80552778,1604967
6505,2172,1,13.39,,92.87029944,-23.25575667,1604973
6506,57,1,13.261,,96.16169833,-22.75773944,1604993
6506,850,1,13.102,,95.83330972,-22.90100111,1605133
6507,1284,1,13.1,,96.57700389,-23.91133694,1605567
6508,778,1,13.117,,98.89740417,-22.89353611,1605939
6508,1655,1,13.279,,98.45914333,-23.67802139,1606054
6508,2113,1,13.459,,99.02002028,-23.96887889,1606130
6510,101,1,13.127,,96.15958278,-26.20426444,1606579
6510,1926,1,13.321,,94.72988222,-25.42065222,1606842
6511,66,1,13.087,,96.86219639,-25.834525,1606903
6511,135,1,13.09,,96.50257361,-24.62009472,1606915
6512,920,1,13.294,,99.37490167,-24.67337333,1607422
6512,1945,1,13.106,,99.27030472,-25.65418111,1607604
6512,2103,1,13.091,,99.89946528,-25.66205917,1607625
6513,2119,1,13.072,,93.17827611,-26.71064694,1607930
6514,1685,1,13.199,,96.13427056,-26.95751194,1608209
6514,2345,1,13.441,,95.48448028,-26.46047361,1608308
6515,450,2,13.288,,96.28501972,-28.07903917,1608390
6515,1077,1,13.231,,96.71516889,-27.35097194,1608473
6516,1352,1,13.133,,99.69991444,-27.05728139,1608829
6516,2371,1,13.058,,99.38126139,-26.72907139,1608983
6517,264,1,13.126,,93.98959472,-28.34430889,1609054
6518,307,1,13.481,,94.79711083,-29.27226833,1609349
6518,704,1,13.253,,95.67886278,-29.39825361,1609399
6519,354,1,13.06,,96.34294722,-28.34096417,1609688
6519,460,1,13.583,,96.53434833,-28.50953306,1609709
6519,826,1,13.219,,96.97503056,-28.24863639,1609767
6519,1254,1,13.2,,98.06132472,-28.82783472,1609826
6520,1220,1,13.295,,99.113455,-28.80125222,1610106
6520,1524,1,13.555,,99.42936694,-28.33475028,1610153
6520,1702,1,13.518,,98.73841694,-28.49236889,1610177
6521,295,1,13.189,,101.5221625,-22.83880472,1610356
6521,1288,1,13.064,,101.37114194,-23.24139111,1610495
6521,3375,1,13.201,,101.78566278,-23.9969375,1610813
6521,3397,1,13.098,,101.54037306,-24.05983861,1610821
6521,3514,1,13.102,,100.69958028,-24.03325889,1610844
6522,2,1,13.19,,103.63955222,-22.80702694,1610858
6522,137,1,13.231,,103.39933972,-22.9682025,1610881
6522,1244,1,13.077,,102.75886556,-23.8824025,1611038
6522,1394,1,13.089,,104.37919139,-22.54531778,1611071
6522,1458,1,13.198,,104.01605528,-22.84335472,1611083
6522,2356,1,13.196,,103.13428167,-23.71807028,1611248
6522,2433,1,13.163,,103.43932694,-23.39153167,1611263
6522,2887,1,13.138,,103.26502139,-23.39731389,1611350
6523,213,1,13.414,,104.79269194,-23.2041675,1611464
6523,658,1,13.196,,105.11556306,-22.5353125,1611515
6523,2701,1,13.681,,104.92064278,-24.10370667,1611874
6523,3156,1,13.318,,106.18682056,-24.19088861,1611964
6523,3187,1,13.204,,106.26151639,-24.01877833,1611971
6523,3545,1,13.11,,104.99878722,-24.36929972,1612046
6524,773,1,13.588,,107.41139889,-23.66445194,1612224
6524,1243,1,13.159,,108.27948361,-23.70490889,1612317
6524,1314,1,13.34,,107.77650806,-23.20937889,1612331
6524,1864,1,13.06,,108.46018417,-23.11457444,1612416
6524,1913,1,13.061,,108.04577806,-23.79271917,1612427
6524,3002,1,13.075,,107.46612639,-23.41733028,1612637
6524,3494,1,13.068,,106.77642833,-22.84354056,1612697
6525,339,1,13.093,,100.6555,-25.24055278,1612835
6525,635,1,13.406,,101.47489417,-25.51217389,1612882
6525,1169,1,13.153,,101.5783325,-25.20633833,1612967
6525,1480,1,13.083,,102.38903667,-24.82466028,1613011
6525,2657,1,13.935,,101.40225778,-25.66925806,1613179
6527,914,1,13.07,,106.40140083,-24.952175,1613962
6527,1649,1,13.116,,105.25414,-24.95335694,1614105
6527,1923,1,13.314,,105.17716472,-24.8319825,1614151
6528,1940,1,13.588,,108.20690778,-25.360095,1614851
6528,2226,1,13.316,,107.38150861,-25.67905,1614916
6528,2304,1,13.236,,107.49690444,-25.25750111,1614931
6528,2532,1,13.301,,108.56673028,-25.21201694,1614985
6529,862,1,13.152,,101.20604722,-27.79370944,1615255
6529,1001,1,13.17,,100.56047333,-27.80458667,1615273
6529,1715,1,13.083,,102.26337333,-26.33358944,1615372
6529,2918,1,13.352,,102.41278306,-27.13944528,1615550
6530,1060,1,13.474,,103.43950222,-27.31884139,1615742
6530,1122,1,13.507,,103.40891194,-27.30473611,1615751
6530,1959,1,13.313,,103.52139833,-27.10316,1615879
6531,180,1,13.068,,105.99302,-28.05433528,1616123
6531,219,1,13.174,,104.76272111,-27.44373139,1616130
6531,401,1,13.144,,105.6095925,-27.0534725,1616155
6531,566,1,14.184,,104.71890972,-27.12288389,1616180
6531,1330,1,13.657,,105.53083944,-27.06434389,1616297
6531,1759,1,13.093,,105.23664306,-27.622615,1616365
6531,2902,1,13.087,,105.1798925,-26.67165472,1616527
6531,2994,1,13.102,,106.38504194,-26.77728667,1616548
6531,3001,1,13.104,,106.60095361,-26.74894056,1616549
6532,53,1,13.278,,108.08356528,-27.64247222,1616675
6532,153,1,13.505,,108.31565778,-26.62983833,1616696
6532,680,1,13.124,,108.59634056,-27.35770944,1616802
6532,1617,1,13.444,,107.84367583,-26.7137975,1617002
6532,2428,1,13.285,,107.6126525,-26.83910528,1617166
6534,1704,1,13.068,,102.57161722,-28.6411525,1617954
6534,2672,1,13.365,,104.03354028,-29.14123528,1618092
6535,304,1,13.239,,106.57243556,-28.61265,1618160
6535,353,1,13.251,,104.65568111,-29.63657667,1618166
6535,1849,1,13.222,,105.39727972,-29.80659806,1618372
6535,2028,1,14.207,,105.00154778,-28.89578333,1618401
6535,2892,1,13.263,,106.48131833,-28.85506972,1618524
6536,43,1,13.486,,108.24855667,-28.20890806,1618648
6536,579,1,13.414,,107.37968167,-29.31642194,1618737
6536,1337,1,13.723,,107.57809139,-29.43983111,1618845
6538,228,1,13.234,,111.12500278,-23.84050361,1619835
6538,2664,1,13.192,,111.93199111,-23.22268472,1620293
6538,3012,1,13.295,,111.05686861,-23.21532944,1620355
6540,822,1,13.09,,115.45955694,-23.08808889,1621257
6540,1727,1,13.139,,116.05865611,-23.23814639,1621425
6540,1818,1,13.21,,115.75649722,-23.29805778,1621443
6540,2358,1,13.234,,116.39048333,-24.18695417,1621544
6540,2489,1,13.25,,115.31999806,-23.43752944,1621565
6540,2783,1,13.178,,116.23930556,-23.48281306,1621631
6540,3492,1,13.299,,116.69537889,-23.92561722,1621816
6540,4329,1,13.235,,116.38878639,-24.25037833,1622026
6541,1447,1,13.25,,110.3613525,-25.23824306,1622345
6541,1486,1,13.325,,109.56511972,-25.16413361,1622353
6541,1682,1,13.062,,109.87793639,-25.9295925,1622393
6541,2194,1,13.189,,109.71292028,-25.22733167,1622485
6541,3338,1,13.344,,109.88654556,-25.41268083,1622680
6541,3726,1,13.304,,109.95654056,-25.02997111,1622739
6541,4190,1,13.079,,109.835125,-24.79064361,1622811
6541,4234,1,13.115,,109.55563222,-25.81349472,1622824
6542,426,1,13.426,,111.39963472,-26.20445667,1622910
6542,1024,1,13.283,,112.53826583,-25.93598472,1623038
6542,1447,1,13.336,,112.49452333,-25.26329806,1623155
6542,1874,1,13.456,,111.56910667,-25.92294444,1623259
6542,2263,1,13.125,,111.162215,-24.58230611,1623357
6543,117,1,13.723,,113.44010278,-25.89592472,1623536
6543,2858,1,13.21,,114.46978972,-25.36056194,1624134
6543,3217,1,13.236,,114.33290917,-25.78974944,1624226
6543,3372,1,13.807,,115.09251389,-26.23428889,1624270
6543,3378,1,13.161,,114.85200556,-26.05460833,1624274
6544,302,1,13.214,,115.96508278,-25.46793111,1624354
6544,636,1,13.174,,116.29700611,-25.92356083,1624424
6544,938,1,13.133,,115.78240917,-26.02655194,1624500
6544,1302,1,13.142,,116.71370056,-25.66150917,1624584
6544,1612,1,13.236,,116.94161667,-26.08495861,1624658
6544,2005,1,13.223,,115.36503917,-24.91218861,1624743
6544,2571,1,13.079,,115.39375722,-25.27174528,1624867
6544,2979,1,13.294,,116.44566472,-25.17371667,1624952
6544,3118,1,13.276,,115.76545306,-26.14415944,1624992
6544,3388,1,13.277,,116.26124333,-26.22289417,1625057
6544,3437,1,13.423,,116.03025167,-25.06546944,1625067
6544,3999,1,13.4,,115.68732028,-25.34563306,1625200
6544,4030,1,13.813,,116.86111194,-25.00486667,1625207
6544,4072,1,13.143,,115.91754694,-25.363735,1625222
6544,4106,1,13.207,,115.45414278,-25.37691083,1625232
6544,4196,1,13.176,,115.79092167,-25.35719306,1625257
6545,108,1,13.375,,109.82092833,-26.38719889,1625291
6545,266,1,13.21,,109.11982611,-28.05388194,1625312
6545,429,1,13.106,,110.69822389,-26.28394278,1625329
6545,896,1,13.261,,110.32478389,-28.0995775,1625417
6545,1605,1,13.207,,109.57324972,-27.06190667,1625530
6545,1987,1,13.19,,109.51361139,-26.91068917,1625594
6546,1405,1,13.129,,111.80408361,-27.68771639,1626129
6546,2741,1,13.6,,111.62333333,-27.6113875,1626365
6546,3671,1,13.273,,111.88293722,-27.23140222,1626552
6547,497,1,13.181,,114.75369417,-27.70621306,1626685
6547,861,1,13.146,,113.93732556,-27.60343944,1626800
6547,905,1,13.574,,113.32935944,-27.6371075,1626811
6547,1024,1,13.273,,114.7221675,-27.31491139,1626848
6547,1509,1,13.177,,113.75160972,-27.1410725,1626981
6547,1576,1,13.321,,113.15422,-27.2094875,1626999
6547,2323,1,13.635,,114.36681306,-26.68355861,1627199
6547,2341,1,13.339,,113.77615806,-26.38579611,1627204
6548,1678,1,13.171,,116.64134056,-27.38016861,1627663
6548,1951,1,13.462,,115.79891611,-27.30343528,1627735
6548,2371,1,13.136,,116.89558472,-26.36294806,1627819
6548,2396,1,13.157,,116.51269722,-26.71189361,1627825
6548,2571,2,13.273,,115.26841472,-26.39330472,1627877
6548,3139,1,13.132,,116.18376556,-26.25456472,1628056
6548,3208,1,13.537,,115.21454694,-26.90740361,1628078
6548,3290,1,13.059,,116.31809306,-26.41409528,1628103
6548,3558,1,13.092,,117.00248917,-28.00777111,1628180
6549,157,1,13.127,,108.99576444,-28.19812611,1628235
6549,1029,1,13.061,,110.39946556,-28.31997556,1628380
6549,2057,1,13.168,,109.36525139,-28.34896694,1628552
6549,2582,1,13.15,,110.33494361,-29.08054694,1628642
6550,2533,1,13.3,,111.07479639,-28.57814222,1629185
6550,3448,1,13.065,,111.82080333,-29.86028111,1629289
6550,3828,1,13.069,,111.09150167,-29.06834639,1629348
6551,3477,1,13.253,,114.97121778,-28.48752472,1630074
6552,2268,1,13.307,,116.91568861,-28.84815944,1630484
6552,2987,1,13.291,,115.81215778,-28.76988778,1630592
6553,54,1,13.112,,117.26002167,-22.5373225,1630654
6553,1020,1,13.103,,118.077415,-23.72233889,1630827
6553,1097,1,13.104,,119.20609417,-22.58732889,1630840
6553,1915,1,13.059,,118.52678694,-23.0970725,1631013
6553,2402,1,13.235,,118.85434639,-23.58259139,1631107
6553,3145,1,13.614,,117.54447361,-24.10150528,1631265
6553,3199,1,13.105,,118.02660333,-24.26922472,1631278
6553,3651,1,13.075,,117.8438425,-24.24546083,1631379
6553,3846,1,13.142,,117.60500028,-23.96357417,1631429
6554,187,1,13.283,,120.11652722,-24.33059889,1631469
6554,407,1,13.072,,119.30289222,-23.79907389,1631505
6554,487,1,13.347,,120.86688,-24.01723389,1631523
6554,642,1,13.078,,119.78667222,-22.63653722,1631553
6554,818,1,13.236,,119.62824111,-23.08098444,1631590
6554,1488,1,13.742,,120.60463306,-23.15082889,1631744
6554,1765,1,13.088,,120.99533222,-24.25120194,1631792
6554,1798,1,13.705,,119.49223944,-22.97418528,1631799
6554,2612,1,13.134,,119.63562222,-23.409795,1631979
6555,105,1,13.276,,122.48698278,-24.06736889,1632186
6555,1032,1,13.342,,123.24569278,-22.57683611,1632421
6555,1561,1,13.545,,121.60150694,-23.38840361,1632545
6556,60,1,13.09,,124.28542556,-22.98442111,1632776
6556,66,1,13.723,,124.55837778,-22.82005639,1632780
6556,163,1,13.185,,123.67065528,-24.29447556,1632817
6556,622,1,13.278,,123.78892889,-23.97182361,1632991
6556,660,1,13.216,,123.87971056,-23.95283167,1633002
6557,796,1,13.177,,118.78014222,-25.35621222,1633587
6557,1399,1,13.064,,118.564215,-24.90166944,1633743
6557,1820,1,13.141,,118.96721694,-25.41066667,1633853
6557,1852,1,13.232,,118.07489944,-25.21165389,1633865
6557,2283,1,13.168,,119.15652833,-25.86620528,1633977
6557,4080,1,13.152,,117.70812806,-25.52364639,1634274
6558,307,1,13.743,,121.0723475,-24.54527972,1634425
6558,684,1,13.13,,120.05169444,-25.36882083,1634515
6558,1080,1,13.567,,119.46424806,-25.60146361,1634605
6558,1336,1,13.091,,120.53960056,-25.84662222,1634665
6558,2632,1,13.303,,120.95280028,-26.05145194,1634956
6558,3460,1,13.394,,119.864645,-26.21316444,1635146
6558,3471,1,13.382,,120.41505611,-24.91643917,1635151
6559,326,1,13.378,,123.03568278,-25.63640306,1635304
6559,404,1,13.126,,121.52672694,-25.60855639,1635320
6559,1365,1,13.363,,121.73901417,-25.18591417,1635532
6559,2138,1,13.178,,122.36412778,-26.0992925,1635702
6559,2421,1,13.375,,121.40372083,-25.44894806,1635769
6559,2612,1,13.645,,121.84705583,-25.43652806,1635810
6559,2890,1,13.895,,121.57624361,-25.58357694,1635863
6559,2994,1,13.365,,123.35310722,-25.91891444,1635867
6560,290,1,13.445,,124.77931333,-24.42781028,1635953
6560,303,1,13.209,,123.9477625,-25.99196694,1635958
6560,1573,1,13.847,,124.62363333,-26.06373222,1636271
6560,1593,1,13.062,,125.04802556,-24.38088833,1636274
6560,1594,1,13.152,,125.05071583,-26.18724917,1636275
6560,3890,1,13.282,,125.10366556,-25.36775167,1636396
6560,4794,1,13.091,,124.85413611,-25.80014389,1636439
6560,5212,1,13.064,,123.55696389,-24.90946083,1636470
6561,562,1,13.406,,117.27972778,-27.5297575,1636606
6561,735,1,13.085,,117.48802278,-27.47072417,1636642
6561,935,1,13.135,,118.43069361,-27.82686333,1636698
6561,1532,1,13.525,,118.51162778,-27.86601333,1636822
6561,1823,1,13.378,,118.70813611,-28.05615556,1636886
6561,1898,1,13.18,,119.0766325,-26.78398583,1636911
6561,2201,1,13.512,,118.27161389,-26.26840778,1637005
6561,3010,1,13.203,,117.78802806,-26.46070417,1637211
6561,3612,1,13.111,,117.41017833,-26.68467167,1637315
6561,3899,1,13.138,,118.97631083,-28.00405667,1637354
6561,3900,1,13.288,,118.66145583,-28.07468306,1637355
6561,3902,1,13.078,,119.05988806,-27.52500278,1637357
6561,3903,1,13.393,,118.71434306,-27.53866639,1637358
6561,3909,1,13.169,,117.31023611,-27.38920583,1637363
6562,21,1,13.401,,120.99654694,-26.38127722,1637370
6562,534,1,13.171,,120.68562139,-27.62082917,1637497
6562,543,1,13.188,,120.7893825,-26.28977778,1637498
6562,696,1,13.075,,121.26622639,-27.20322389,1637544
6562,1134,1,13.227,,119.46529028,-27.60911222,1637659
6562,2788,1,13.211,,120.58327333,-27.87306278,1638106
6562,2984,1,13.406,,120.70742139,-28.11593972,1638164
6562,3330,1,13.29,,119.34450917,-27.29160111,1638240
6562,3551,1,13.386,,120.80953861,-27.70847,1638255
6562,3557,1,13.274,,119.64827528,-27.49332306,1638261
6563,282,1,13.465,,121.83569306,-27.44747722,1638330
6563,439,1,13.066,,122.5191275,-26.81278611,1638368
6563,1356,1,13.564,,121.51745611,-27.6582875,1638579
6563,2649,1,13.174,,121.59423389,-26.71118444,1638880
6563,2671,1,13.156,,123.22840972,-27.01775861,1638886
6563,3276,1,13.3,,122.37345806,-28.05397528,1638990
6564,77,1,13.132,,124.06062806,-27.9406825,1639022
6564,173,1,13.125,,124.45848306,-27.69876444,1639054
6564,309,1,13.133,,123.49952389,-27.61917639,1639098
6564,500,1,13.499,,123.57656639,-27.04087917,1639163
6564,1111,1,13.136,,123.59855,-27.26893972,1639364
6564,1786,1,13.561,,125.38599222,-27.05862444,1639538
6564,2230,1,13.615,,125.24771056,-27.16182833,1639617
6565,180,1,13.117,,117.22506667,-28.20427222,1639744
6565,945,1,13.225,,117.85318667,-28.29732444,1639926
6565,1125,1,13.816,,118.55304639,-29.47439778,1639967
6565,2297,1,13.419,,118.12601528,-29.20630611,1640229
6565,3253,1,13.231,,117.99578472,-28.47899556,1640446
6565,3255,1,13.09,,119.22388361,-28.47946444,1640448
6566,695,1,13.207,,119.305685,-29.95725833,1640713
6566,1876,1,13.257,,119.78034056,-29.00453611,1641144
6566,2597,1,13.309,,119.83205694,-28.83367806,1641436
6566,2600,1,13.26,,120.28276611,-28.65301972,1641439
6566,2610,1,13.081,,120.64326472,-28.24145056,1641447
6566,2616,1,13.127,,121.096505,-28.38309722,1641452
6566,2617,1,13.061,,121.03578917,-28.46781528,1641453
6567,965,1,13.112,,122.64628056,-29.26496722,1641728
6567,1145,1,13.126,,122.99327944,-29.18050583,1641793
6567,1301,1,13.617,,122.08602833,-28.75468222,1641848
6567,1588,1,13.204,,121.78501889,-29.89770194,1641949
6567,2355,1,13.171,,122.91311194,-29.50757806,1642204
6567,2441,2,13.177,,122.17433111,-29.56015111,1642242
6568,2290,1,13.608,,124.58822472,-29.96279833,1642838
6568,2323,1,13.786,,124.3478625,-28.68448028,1642849
6569,125,1,13.264,,127.49416611,-22.69301667,1643009
6569,2439,1,13.437,,127.40931389,-23.43116972,1643267
6569,2491,1,13.168,,126.32575056,-22.8272175,1643280
6569,3905,1,13.195,,126.44176361,-23.374205,1643446
6570,1172,1,13.319,,129.70647972,-24.20064722,1643635
6570,2594,1,13.078,,128.58939278,-23.62036833,1643785
6570,3328,1,13.245,,127.98025444,-23.7332125,1643866
6571,432,1,13.108,,130.04200583,-23.10597528,1643928
6571,481,1,13.276,,131.08207389,-23.12168278,1643933
6571,811,1,13.096,,130.39056361,-23.00606806,1643979
6573,674,1,13.092,,126.05889611,-24.77724194,1644596
6573,1126,1,13.281,,126.02713778,-24.76424472,1644648
6573,1376,1,13.201,,127.24807778,-24.8769925,1644678
6573,1556,1,13.285,,127.58646194,-24.98024444,1644700
6573,1678,1,13.072,,127.17407167,-24.5877575,1644720
6573,3428,1,13.066,,125.606315,-24.93323639,1644898
6573,3560,1,13.059,,127.19501833,-24.88931444,1644913
6573,4522,1,13.372,,126.79117417,-25.23724028,1645014
6574,50,1,13.543,,129.19379806,-24.98665306,1645097
6574,355,1,13.276,,129.057045,-26.14787083,1645132
6574,567,1,13.498,,129.09850806,-24.83115167,1645156
6574,1171,1,13.286,,129.22678722,-25.59826444,1645233
6574,3243,1,13.141,,128.28994861,-24.43641083,1645452
6574,3314,1,13.06,,128.23092583,-25.4837525,1645459
6575,1389,1,13.306,,130.04626306,-24.99411306,1645713
6575,2843,1,13.082,,131.81700556,-26.11423028,1645890
6576,188,1,13.198,,133.22661083,-25.65922028,1645964
6577,174,1,13.164,,125.92015444,-28.00219778,1646298
6577,950,1,13.192,,127.16646028,-27.38102333,1646546
6577,2916,1,13.315,,127.43488556,-26.60784861,1646732
6578,70,1,13.488,,129.46764556,-28.04609833,1646874
6578,2768,1,13.489,,128.89628917,-26.32151639,1647291
6580,588,1,13.115,,132.88219389,-27.66200667,1647894
6581,2449,1,13.089,,127.38427083,-29.67115417,1648714
6581,2772,1,13.108,,126.8460925,-28.97066722,1648743
6582,1123,1,13.139,,127.69135833,-28.4732775,1648970
6582,1137,1,13.21,,128.41425333,-28.294015,1648975
6582,1530,1,13.138,,127.74605,-28.85501806,1649082
6582,2000,1,13.129,,127.80285111,-29.81087639,1649224
6583,291,1,13.235,,131.29384444,-28.12987472,1649325
6583,357,1,13.15,,131.61871417,-28.1900125,1649336
6583,2369,1,13.207,,130.06236,-29.55833889,1649654
6586,406,1,13.378,,136.62044583,-22.86816389,1650304
6587,601,1,13.135,,139.05543722,-22.82578417,1650581
6587,1205,1,13.24,,138.36419694,-23.24997194,1650679
6588,64,1,13.183,,140.9129725,-23.19721222,1650788
6588,1205,1,13.577,,142.20731972,-22.70055056,1650982
6591,94,1,13.219,,138.55177861,-25.83114361,1651541
6591,1427,1,13.801,,138.40329167,-25.11767694,1651701
