TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
48,229,1,11.778,,43.28998972,2.20044389,7951
48,235,1,11.223,,43.83295194,0.80218111,7952
48,252,1,11.699,,42.76843611,0.46694472,7954
48,255,1,11.473,,43.80658889,1.33041139,7955
48,292,1,11.646,,42.75804694,1.83778389,7962
48,374,1,11.68,,43.76146806,1.88790028,7966
48,375,1,11.52,,43.07466611,0.46382278,7967
48,378,1,11.313,,42.69609056,2.15851528,7968
48,384,1,11.377,,42.75590139,2.0134675,7970
48,468,1,12.367,,43.09711417,1.20535278,7974
48,490,1,12.78,,43.56806472,0.32167306,7975
48,522,1,12.112,,43.37403972,0.36286167,7978
48,555,1,11.341,,42.61103056,1.95949389,7981
48,560,1,11.158,,42.80825306,1.21928722,7982
48,561,1,12.28,,43.56267222,1.19973167,7983
48,566,1,12.054,,43.42790722,2.14206861,7984
48,601,1,11.207,,43.44804833,1.25403833,7987
48,615,1,11.484,,43.09592,1.6364975,7988
48,623,1,11.886,,42.80026778,0.60735972,7990
990,256,1,11.912,,259.90897722,14.71079056,205050
48,626,1,11.983,,43.150225,1.08091972,7991
48,648,1,11.037,,42.81473278,0.55270333,7994
48,670,1,11.89,,43.96102417,1.72400944,7996
48,693,1,11.13,,44.76354056,1.73223222,7998
48,698,1,12.064,,43.9045025,2.20400556,7999
48,701,1,11.227,,43.94357583,2.27931306,8000
48,708,1,11.496,,44.08518611,0.4698425,8001
48,722,1,11.396,,44.75136528,2.0892325,8002
48,743,1,11.449,,44.76469722,1.10863611,8005
48,785,1,11.167,,44.02564139,2.18510889,8009
48,787,1,12.274,,43.82921139,2.08912611,8010
48,802,1,11.341,,43.96956667,1.64265833,8012
48,805,1,12.028,,44.1946225,1.66081444,8013
48,808,1,11.695,,44.32120889,2.26770583,8014
48,840,1,11.011,,43.91995556,2.35313722,8016
48,872,2,11.609,,44.91811444,0.75530167,8022
48,888,1,12.03,,44.04799861,1.76617528,8024
48,893,1,11.419,,44.04169667,1.25899806,8025
48,928,1,11.674,,44.70945278,1.49816333,8028
48,947,1,11.326,,44.86199639,1.088925,8029
48,957,1,12.497,,43.97810806,1.62550583,8031
48,961,1,11.429,,44.51786222,0.17823278,8032
48,985,1,12.04,,44.51685861,1.79202222,8033
48,987,1,11.266,,43.89569639,0.49673194,8034
48,997,1,11.274,,43.91238278,1.18364417,8035
48,998,1,11.331,,44.52702444,1.12180222,8036
48,1007,1,11.209,,44.02603722,0.57930611,8037
48,1041,1,11.858,,44.35807167,2.22044361,8040
48,1053,1,11.423,,43.88917944,1.11906139,8041
48,1077,1,11.57,,43.89569639,1.24396417,8044
48,1078,1,11.289,,44.87982444,1.88723,8045
48,1126,1,11.468,,44.40514028,1.56666222,8049
48,1163,1,11.037,,44.34860222,0.9719575,8053
48,1227,1,11.544,,43.93555583,1.29956611,8061
49,3,1,11.19,,38.32981778,2.55530139,8067
49,20,1,12.579,,37.78972361,2.7114025,8069
49,35,1,12.135,,37.78936167,3.23634639,8070
49,36,1,11.12,,37.97296056,3.13417583,8071
49,41,1,12.159,,38.75194389,3.03837194,8073
49,42,1,12.036,,38.74366583,2.95051611,8074
49,45,1,11.145,,37.67931667,2.9744225,8075
49,48,1,11.431,,37.58396417,3.36744361,8076
49,60,1,11.381,,38.35222861,3.07922778,8077
49,61,1,11.179,,38.1578375,2.92765083,8078
49,93,1,12.332,,38.77903722,2.94408833,8082
49,119,1,11.359,,38.7692175,3.16321361,8085
49,120,1,11.526,,38.31812889,3.13546361,8086
49,122,1,11.584,11809,38.07158306,2.99797389,8087
49,131,1,11.926,,38.35027306,3.03967361,8089
49,143,1,11.655,,38.14197389,2.74691639,8090
49,154,1,12.315,,38.15311417,2.8446225,8091
49,160,1,11.346,,37.87746778,2.73883694,8092
49,175,1,11.055,,38.64121,2.84853111,8093
49,180,1,11.727,,38.57122472,2.63179556,8094
49,189,1,11.788,,37.86216222,2.75784167,8097
49,191,1,12.384,,37.86055306,3.07885056,8098
49,197,1,11.613,,38.615655,2.55035861,8099
49,204,1,12.0,,39.20868167,3.08252361,8100
49,216,1,12.644,,39.53528056,2.93851917,8101
49,252,1,11.886,,39.17096861,2.74352583,8103
49,260,1,11.531,,39.21422472,2.71372,8104
49,267,1,11.167,,39.55384111,3.25663944,8105
49,288,1,12.2,,39.61402889,3.25234389,8108
49,289,1,12.576,,39.79499056,2.67744139,8109
49,293,1,11.29,,39.4608475,3.00432278,8110
49,331,1,12.23,,39.19165861,2.69497917,8114
49,344,1,11.404,,39.4003975,3.00593528,8115
49,346,1,11.283,,39.62168278,3.29580278,8116
49,347,1,11.566,,39.59043222,2.97411667,8117
49,359,1,11.613,,39.20287806,2.85057444,8118
49,367,1,11.797,,38.85254944,2.75488306,8120
49,383,1,11.624,,39.29058222,2.51333167,8122
49,390,1,12.454,,39.79918444,2.85539028,8123
49,404,1,12.199,,39.79018222,2.91340361,8125
49,406,1,12.051,,39.33850722,2.6602475,8126
49,427,1,11.691,,39.90190444,2.96655611,8127
49,428,1,12.911,,39.44389083,3.2540475,8128
49,429,1,11.73,,39.26798306,3.19914222,8129
49,445,1,12.143,,39.07446639,4.77108278,8130
49,456,1,11.103,,39.95193528,4.65554667,8131
49,483,1,12.117,,38.89290361,4.99426583,8132
49,495,1,11.107,,39.62766333,4.06516028,8133
49,500,1,12.559,,38.80306611,4.51591972,8135
49,528,1,11.242,,39.183285,4.77491889,8136
49,541,1,11.62,,38.26624972,4.67532222,8138
49,562,1,12.647,,38.0743575,4.58428333,8140
49,573,1,11.455,,39.18516472,3.59885778,8141
49,589,1,11.931,,38.86981333,4.97149917,8142
49,602,1,11.224,,39.55638472,4.43336972,8143
49,631,1,11.535,,38.78312639,4.11148639,8145
49,638,1,11.386,,38.64412889,4.98211944,8146
49,645,1,12.24,,38.34751306,4.21339556,8147
49,654,1,12.986,,38.98996444,4.61341806,8148
49,671,1,11.29,,37.52438389,4.98479167,8150
49,680,1,12.267,,38.25382278,3.91751389,8152
49,683,1,12.096,,39.01995083,4.91329361,8153
49,684,1,12.537,,39.10518278,4.11313028,8154
49,693,1,11.848,,39.6346125,4.42899389,8155
49,699,1,11.678,,39.33216583,4.44750972,8156
49,703,1,11.411,,37.85263361,4.80495417,8157
49,728,1,12.29,,37.89211861,4.85022222,8158
49,749,1,11.107,,39.96772,4.11316639,8160
49,766,1,11.367,,39.06714417,3.99479889,8161
49,772,1,11.867,,38.03297472,3.79502917,8162
49,791,1,11.402,,38.63116889,3.73347694,8163
49,850,1,12.253,,39.29350667,4.20222861,8168
49,866,1,12.338,,38.99103917,3.68681444,8169
49,868,1,12.185,,39.70427861,3.61041528,8170
49,871,1,11.775,,38.78858056,3.65252667,8171
49,882,1,12.68,,38.63406361,4.86652639,8172
49,886,1,12.612,12031,38.78142778,3.73241472,8173
49,887,1,12.078,,38.92808806,4.74645639,8174
49,893,1,11.663,,38.93592389,4.02912889,8175
49,901,1,12.694,,37.74979222,4.0661575,8177
49,921,1,12.467,,38.62595167,3.566745,8178
49,974,1,11.532,,38.05173139,4.72116444,8181
49,982,1,13.012,,38.97287833,3.67603944,8182
49,1002,1,11.289,,39.79177333,4.62816694,8183
49,1021,1,11.582,,39.72889111,3.66796722,8186
49,1026,1,11.977,,37.97740222,3.633415,8188
49,1044,1,11.594,,37.50145056,4.44644944,8189
49,1045,1,11.692,,37.77910917,4.11711528,8190
49,1053,1,11.539,,38.74467028,4.47239333,8191
49,1054,1,11.9,,37.85701778,4.47822639,8192
49,1081,1,11.485,,39.62805028,4.08677861,8194
49,1105,1,12.062,,39.01809472,4.31692972,8195
49,1121,1,11.544,,39.02111444,4.0940325,8197
49,1177,1,12.646,,38.82384667,4.60075389,8199
49,1180,1,11.876,,38.8333825,4.17469917,8200
49,1199,1,11.951,,38.29153917,3.74577583,8202
49,1225,1,12.698,,38.47215306,4.20722583,8205
49,1243,1,11.481,,39.08892389,3.50986028,8207
49,1263,1,11.488,,37.6411925,4.4382025,8209
49,1270,1,11.324,,39.00082222,4.20004,8210
49,1286,1,11.938,,38.96470722,4.44845444,8213
49,1290,1,11.136,,39.8471075,4.27730194,8215
49,1300,1,11.246,,38.54178611,4.19979,8216
49,1316,1,11.556,,37.8607975,3.85703306,8217
49,1319,1,11.471,,39.32306833,4.34320333,8218
49,1326,1,11.275,,39.30295417,3.80855889,8219
49,1327,1,12.281,,38.94946444,3.87647167,8220
49,1336,1,12.263,,39.38227,3.57164389,8221
49,1337,1,11.902,,39.7894725,3.97216417,8222
49,1386,1,12.105,,38.06009278,4.24707194,8225
49,1406,1,11.506,,39.90280417,4.30762528,8228
49,1417,1,11.767,,39.17927778,4.26612333,8230
49,1427,1,11.48,,39.74931222,3.69600056,8232
49,1453,1,12.451,,38.33082194,3.6912325,8233
49,1457,1,11.145,,37.87855083,3.86899944,8234
49,1502,1,12.474,,38.89365194,3.33623139,8235
49,1610,1,11.21,,39.52001972,3.4116775,8238
50,12,1,11.153,,40.85561472,2.97674167,8240
50,63,1,11.422,,41.4046,3.16494528,8244
50,68,1,12.409,,41.51478417,3.03916194,8245
50,92,1,11.648,,42.17112917,2.66649722,8248
50,97,1,11.136,,42.34698472,2.83356833,8249
50,103,1,11.793,,42.46316528,2.56978417,8250
50,105,1,11.249,,40.60460833,2.80892806,8251
50,138,1,12.295,,40.26590167,3.26943361,8252
50,139,1,11.017,,40.35397083,3.33292917,8253
50,154,1,11.775,,40.84411028,2.6188325,8254
50,157,1,11.822,,42.43674,2.93249778,8255
50,166,1,11.549,,41.86284,2.96969444,8256
50,177,1,12.64,,40.76853222,2.71807694,8257
50,191,1,11.421,,40.94789861,3.30501972,8258
50,210,1,11.825,,42.33598028,2.94119222,8259
50,243,1,11.169,,40.6122925,2.76992694,8263
50,250,1,11.574,,40.62341444,3.02858778,8264
50,262,1,11.001,,40.45009333,2.80843028,8266
50,271,1,11.032,,42.3297025,2.74268111,8268
50,308,1,12.002,,40.15237111,2.60742222,8274
50,321,1,11.72,,40.21105556,3.38422111,8276
50,338,1,11.66,,40.39836472,2.8063475,8278
50,402,1,11.149,,40.59839694,2.74445083,8284
50,408,1,11.006,,41.7835225,3.03327167,8285
50,412,1,11.901,,41.92442083,2.955695,8286
50,413,1,11.81,,42.27175833,3.0702225,8287
50,415,1,11.918,,41.45511389,2.645695,8288
50,427,1,11.43,,40.50785444,3.01145417,8289
50,450,1,12.014,,40.05364694,3.01392389,8290
50,472,1,11.178,,41.57393833,3.09028389,8293
50,476,1,11.705,,41.46189333,3.07896028,8294
50,503,1,11.589,,42.19441667,3.23046056,8297
50,521,1,11.629,,40.22131528,2.67816833,8298
50,526,1,11.907,,41.14115806,3.08073806,8299
50,537,1,11.203,,41.63201917,2.61854583,8300
50,542,1,11.714,,41.48769639,2.96734111,8301
50,552,1,11.973,,40.35522722,2.89746861,8302
50,592,1,12.298,,40.04983028,4.3013775,8303
990,850,1,11.903,,260.02671917,14.26869917,205108
50,636,1,11.303,,40.37830778,4.53799917,8308
50,661,1,11.474,,40.0820725,4.81117833,8311
50,683,1,11.592,,40.95148,3.91193222,8312
50,698,1,11.618,,40.45034139,4.81037833,8313
50,706,1,11.624,,40.99961583,3.96641194,8315
50,715,1,12.036,,40.21765,3.62826889,8316
50,723,1,11.637,,41.03113944,4.61486444,8317
50,738,1,11.913,,40.95221833,4.79449778,8318
50,744,1,12.004,,41.03135417,3.94846278,8319
50,766,1,11.752,,40.33286028,4.20305361,8320
50,812,1,11.042,12670,40.6974775,4.05041806,8322
50,821,1,11.582,,41.0363225,3.91029722,8324
50,843,1,11.413,,40.46513361,3.48026889,8326
50,874,3,11.054,12446,40.0592725,4.59885194,8328
50,879,1,11.199,,40.0609075,3.76588306,8329
50,932,1,11.98,,40.94987111,3.67075972,8330
50,933,1,11.838,,41.09194361,3.91402306,8331
50,945,1,11.565,,40.79517583,3.78404222,8332
50,952,1,11.323,,40.72370944,4.892825,8333
50,963,1,11.777,,40.57572472,4.96744389,8334
50,968,1,12.202,,41.07022833,4.06403222,8335
50,980,1,11.616,,40.32327972,4.08084528,8336
50,1013,1,11.574,,41.64662083,4.51189472,8337
50,1021,1,11.708,,41.95234861,3.94599556,8338
50,1023,1,11.657,,41.85995611,4.01600361,8339
50,1025,1,11.401,,41.12263806,3.71189861,8340
50,1031,1,11.266,,42.3875925,3.519805,8341
50,1072,1,11.257,,41.89327639,4.32594861,8344
50,1077,1,11.262,,41.90846111,3.8149025,8345
50,1089,1,11.611,,42.05572917,3.7995975,8346
50,1092,1,12.244,,41.61131361,4.75344306,8347
50,1096,1,11.807,,41.12226417,4.80284889,8348
50,1113,1,11.046,,41.47977667,3.86943333,8350
50,1124,1,11.464,,41.54680444,3.57510833,8352
50,1161,1,11.54,,41.61581833,4.258455,8355
50,1183,1,11.824,,41.39201556,3.77192389,8356
50,1203,1,11.624,,41.46207639,4.55639694,8357
50,1209,1,12.084,,41.76154417,4.92045833,8359
50,1212,1,11.812,,41.59365556,4.2878075,8360
50,1213,1,11.199,,41.80623639,3.51414917,8361
50,1218,1,11.478,,41.28028083,4.68946278,8363
50,1232,1,11.58,,41.84646833,4.46279167,8365
50,1261,1,11.718,,42.10938222,4.81264139,8367
50,1276,1,11.118,,41.50287861,4.42326333,8369
50,1303,1,12.148,,42.49321028,3.69492056,8370
50,1315,1,11.248,,42.46318778,3.78217833,8372
50,1334,1,11.554,,42.04368278,4.36057139,8373
50,1337,1,11.236,,41.951505,3.48226861,8374
50,1339,1,11.364,,42.32314889,4.30771944,8375
50,1343,1,11.472,,41.68316778,4.253625,8376
50,1347,1,11.088,,41.62375722,4.69745417,8378
50,1381,1,11.622,,41.976435,4.18025056,8382
50,1383,1,11.444,,42.06141861,4.91914556,8383
51,5,1,11.164,,43.04056083,2.50433583,8390
51,61,1,11.118,,43.21419972,2.57690139,8397
51,86,1,11.477,,42.65095222,2.8278625,8400
51,91,1,11.719,,43.78245222,3.011995,8401
51,94,1,11.104,,43.78316583,2.84456306,8402
51,100,1,12.306,,43.57595139,2.59557944,8404
51,150,1,11.403,,42.60132722,2.89140333,8409
51,157,1,11.086,,43.50864694,3.08023556,8410
51,159,1,11.716,,43.15399444,3.347885,8411
51,163,1,11.411,,42.99281806,2.91998833,8412
51,165,1,11.718,,43.7501825,2.96231472,8413
51,171,1,11.278,,42.91164444,3.124925,8415
51,192,1,11.62,,42.61555333,3.03088917,8416
51,194,1,11.141,,44.51319806,4.29193167,8417
51,197,1,11.523,,44.67097889,4.9289075,8418
51,218,1,11.842,,43.22956583,4.06602333,8420
51,220,1,11.536,,44.26060861,4.31097222,8421
51,230,1,11.882,,43.06511056,4.80563222,8422
51,233,1,11.585,,43.09710778,4.96314194,8423
51,276,1,11.096,,42.7128775,3.50218111,8426
51,283,1,12.518,,44.58116222,4.903865,8427
51,286,1,11.251,,42.59072667,4.83357056,8429
51,322,1,12.316,,43.36654361,4.03735917,8432
51,323,1,11.375,,43.13415389,4.55138056,8433
51,337,1,11.671,,44.71128278,4.40505583,8434
51,346,1,11.2,,42.82573,4.08995028,8435
51,349,1,11.057,,43.09103194,3.78935972,8436
51,353,1,11.667,,43.07140667,4.07643167,8438
51,354,1,11.254,,42.83742611,3.92272083,8439
51,355,1,12.086,,44.60150972,4.66158333,8440
51,374,1,12.381,,43.20410528,4.6094925,8442
51,407,1,12.009,,42.67203806,4.07951417,8446
51,432,1,11.371,,44.65928417,3.90764056,8451
51,455,1,11.828,,44.37191278,3.94709972,8452
51,471,1,11.63,,43.47883778,4.51156083,8454
51,506,1,11.524,,44.5285575,4.26359444,8455
51,531,1,11.935,,44.50445583,3.79785194,8458
51,533,1,12.503,,43.02524944,4.17501111,8459
51,553,1,11.839,,43.13866833,4.02916417,8460
51,556,1,11.539,,44.40229028,4.3739225,8461
993,1332,1,11.885,,264.88159639,8.24437222,205917
51,558,1,11.558,,44.78846111,4.41429111,8463
51,560,1,11.404,,43.37672222,3.82678111,8464
51,577,1,11.02,,42.60378972,3.8038775,8466
51,590,1,11.932,,42.5335525,4.43359056,8467
51,650,1,11.057,,44.55264111,4.35876583,8472
51,655,1,11.356,,43.32846444,3.55969,8474
51,694,1,11.603,,43.26810028,4.54732889,8476
51,695,1,11.178,,44.79282472,4.72665861,8477
51,699,1,12.591,,42.62037278,3.90791278,8478
51,710,1,11.887,,43.66330806,4.80615194,8481
51,721,1,12.177,,44.43845028,3.91842306,8483
51,746,1,11.664,13510,43.500525,4.44830194,8485
51,764,1,11.594,,44.54749444,4.37833,8488
51,768,1,11.558,,44.50527417,4.06602833,8489
51,775,1,12.109,,43.4562375,4.51874722,8490
51,782,1,11.139,,42.92345194,4.22799917,8491
51,783,1,12.921,,44.568455,4.68731639,8492
51,785,1,11.696,,44.03549944,4.11066667,8493
51,838,1,11.062,,42.71446028,3.51019,8499
51,859,1,11.887,,43.08396278,4.45405667,8500
51,930,1,11.645,,43.99767889,4.43953861,8507
51,933,1,11.456,,44.19660278,3.76442972,8508
51,937,1,11.549,,43.65737861,3.42824583,8509
51,943,1,11.039,,42.75371667,4.47571028,8510
51,946,1,11.25,,43.36860278,3.60915667,8511
51,979,1,11.214,,44.40722333,2.65258972,8516
51,986,1,11.842,,44.32219917,2.53821694,8517
51,995,1,11.826,,44.98411944,2.93222889,8518
51,1058,1,11.763,,44.66643611,3.0221825,8521
51,1061,1,11.03,,44.16256778,3.0871025,8522
51,1086,1,11.545,,44.72710722,3.00238667,8524
51,1093,1,11.579,,44.79968861,2.56795944,8525
51,1103,1,12.407,,44.68824583,3.18096444,8526
51,1105,1,11.474,,44.39478222,2.93470583,8527
51,1118,1,11.274,,43.89006583,2.87830333,8529
51,1154,1,11.456,,43.7148225,3.24000417,8530
51,1274,1,12.801,,44.05554111,3.19802278,8531
51,1656,1,11.136,,43.58698056,3.32918556,8534
52,1,1,11.37,,38.86480833,7.35694389,8535
52,27,1,12.094,,39.53589611,6.01154917,8536
52,28,1,12.238,,39.74765278,7.45449444,8537
52,42,1,11.109,,38.32836111,6.42042222,8538
52,51,1,11.168,,37.50919194,7.20835944,8539
52,58,1,12.893,,38.17703167,7.27415444,8540
52,62,1,11.558,,38.39386472,5.95358694,8541
52,67,1,11.365,,38.33799417,7.29434694,8543
52,71,1,11.021,,37.7869375,6.68422806,8544
52,98,1,11.652,,38.79783667,6.8778875,8545
52,118,1,12.232,,38.15132444,6.64784333,8546
52,126,1,11.429,,37.63915917,6.76017306,8549
52,140,1,12.746,,37.84521222,6.58322944,8550
52,141,1,12.259,,39.70523417,6.91975889,8551
52,145,1,12.371,,37.69269556,6.92612667,8553
52,171,1,11.873,,37.56080972,6.32180444,8555
52,175,1,11.649,,37.71408389,5.95660083,8557
52,183,1,12.199,,37.51819417,6.67575361,8558
52,202,1,12.334,,38.52002306,7.32526889,8561
52,216,1,11.651,,39.43365667,7.097935,8563
52,231,1,11.212,,38.78684694,7.16045611,8565
52,263,1,11.483,,37.89112861,5.96574444,8568
52,304,1,12.0,,38.74126139,6.26577056,8571
52,314,1,12.715,,38.45681139,6.04323889,8572
52,324,1,11.162,,38.23331333,6.45076694,8574
52,348,1,11.896,,38.27364806,6.28998861,8575
52,359,1,11.014,,37.83379444,6.66628417,8577
52,368,1,12.309,,37.57867528,7.06928139,8579
52,394,1,12.415,,37.65710694,6.67109194,8582
52,399,1,12.526,,38.79059056,6.06331361,8583
52,414,1,11.495,,37.53779889,7.24361722,8585
52,421,1,11.387,,38.91730472,6.91128278,8587
52,440,1,12.225,,38.27539944,5.49073889,8588
52,450,1,11.553,,38.32660139,7.48841806,8590
52,469,1,12.43,,39.16153139,5.80496333,8592
52,483,1,12.11,,37.88822694,6.65976972,8594
52,508,1,11.709,,38.43282167,6.57061694,8595
52,525,1,11.916,,38.17112972,6.82724556,8597
52,549,1,12.594,,38.297735,7.20427778,8600
52,553,1,12.853,,38.40798417,6.53287639,8601
52,571,1,11.236,,39.25772444,5.47149139,8603
52,586,1,11.729,,37.93871556,5.17870639,8604
52,600,1,11.197,,37.64945694,5.29065222,8605
52,612,1,11.242,,38.14406694,6.09501639,8607
52,622,1,11.767,,39.14488472,7.14389861,8608
52,671,1,11.126,,39.64775444,6.09574972,8611
52,699,1,12.186,,38.42381806,6.3199025,8612
52,720,1,12.237,,37.91904333,6.47106694,8613
52,742,1,11.301,,37.93564361,7.4023175,8615
52,745,1,11.213,,38.65728389,5.57564778,8616
52,749,1,11.82,,38.97947556,6.10580056,8617
52,757,1,11.679,,38.49941361,6.36224139,8618
999,1449,1,12.095,,260.6003825,12.828835,207450
52,774,1,11.175,,37.68145667,6.13738333,8621
52,777,1,12.037,,37.58319833,5.80168861,8622
52,780,1,12.603,,38.4024425,5.07219222,8623
52,782,1,11.686,,39.33875806,6.39549194,8624
52,832,1,11.129,,38.75702,7.08288139,8627
52,833,1,11.627,,39.26252083,5.7368025,8628
52,849,1,11.052,,37.80185889,5.37874444,8629
52,867,1,11.873,,38.10454861,5.59373083,8632
52,870,1,11.614,,39.46674389,6.08103167,8633
52,893,1,11.763,,38.64902361,6.46776,8636
52,905,1,12.254,,38.87660056,5.07464611,8637
52,916,1,11.68,,38.73731306,5.91273389,8638
52,921,1,11.937,,38.37867194,5.40673556,8639
52,932,1,12.397,,38.40353306,5.12811389,8641
52,951,1,12.825,,37.73270472,6.83960444,8643
52,964,1,13.342,12320,39.65742944,5.46984361,8644
52,973,1,11.2,,38.30631889,5.38051861,8646
52,1002,1,12.081,,37.55857472,7.13499083,8648
52,1003,1,11.962,,38.79691639,5.5970175,8649
52,1019,1,12.232,,38.47237111,5.88790139,8651
52,1023,1,12.123,,38.11251389,7.00596389,8652
52,1027,1,11.261,,37.92042444,6.56437944,8653
52,1037,1,12.174,,39.15358806,5.21615472,8656
52,1042,1,12.1,,38.03666722,6.48707528,8657
52,1044,1,11.524,,38.79994389,5.06879972,8658
52,1051,1,11.796,,39.54022222,5.86686972,8661
52,1057,1,12.203,,38.24763056,7.25246722,8662
52,1067,1,12.039,,38.55964472,5.56034556,8663
52,1068,1,12.645,,38.18426389,6.11417722,8664
52,1069,1,12.201,,37.76258306,7.17140083,8665
52,1079,1,11.729,,38.57741444,5.19281389,8666
52,1082,1,12.231,,38.56488139,5.19054556,8667
52,1086,1,11.552,,37.79062667,5.04867806,8668
52,1098,1,11.237,,39.76837528,5.00517556,8670
52,1099,1,11.716,,37.52670806,6.2942025,8671
52,1100,1,11.21,,39.43012139,5.17818917,8672
52,1114,1,11.66,,38.56029,5.1722225,8673
52,1131,1,11.86,,37.88849528,6.33802361,8676
52,1150,1,11.113,,38.87567222,6.44916694,8678
52,1159,1,11.19,,39.75890444,5.14531111,8679
52,1164,1,11.789,,38.6734325,5.00152361,8680
52,1180,1,11.307,,39.26691694,5.74648111,8682
52,1251,1,11.133,,39.03286,6.11608444,8686
52,1258,1,11.778,,38.84815389,5.58984194,8688
52,1263,1,11.318,,39.76900139,5.56862,8689
52,1264,1,11.378,,38.83347028,5.08794167,8690
52,1265,1,12.36,,38.31262861,6.33774528,8691
52,1270,1,11.784,,38.28288194,5.43473944,8693
52,1301,1,11.022,,37.62404389,5.06803389,8695
52,1302,1,11.3,,38.41887972,5.99901056,8696
52,1345,1,11.057,,37.98601917,5.79686194,8698
52,1376,1,11.938,,37.64904194,7.23160639,8700
52,1385,1,11.861,,37.53273306,5.19083611,8701
52,1391,1,12.071,,39.05152944,5.6476025,8703
52,1431,1,11.877,,39.75628417,5.83869861,8705
52,1462,1,12.243,,38.14209333,5.96827889,8706
52,1479,1,11.243,,38.03739278,5.07154222,8707
52,1480,1,11.753,,39.82132694,5.33319917,8708
52,1482,1,11.508,,39.50517556,7.23567944,8709
52,1495,1,12.682,,39.65281444,5.15264083,8713
52,1496,1,11.877,,38.0272825,5.15080972,8714
52,1532,1,12.04,,38.87922306,5.2716625,8717
52,1533,1,12.222,,39.06148861,5.39454139,8718
52,1563,1,11.976,,39.51773361,5.22963,8720
52,1598,1,11.122,,38.67378639,6.73183972,8721
52,1600,1,11.347,,38.62796194,5.32223194,8722
1002,1254,1,12.114,,267.07043111,12.70051444,208112
52,1631,1,11.653,,37.9468325,5.18148861,8725
52,1636,1,12.289,,38.52632361,5.45706917,8726
53,4,1,11.183,,40.2373275,5.65962944,8730
53,11,1,11.197,,41.09946306,7.49073528,8732
53,15,1,11.235,,40.25595083,6.77126278,8733
53,45,1,12.364,,40.72581833,6.07438083,8734
53,47,1,11.434,,40.40604333,7.35917417,8735
53,63,1,11.689,,40.26960667,7.4347025,8736
53,152,1,11.052,,40.60594722,7.09591167,8742
53,177,1,11.375,,40.74936056,6.65321167,8743
53,230,1,11.75,,40.54403556,6.66941361,8744
53,251,1,11.667,,40.26990194,6.49672778,8746
53,287,1,11.464,,40.12769889,5.90203778,8747
53,301,1,11.446,,40.5641225,5.49359333,8748
53,315,1,11.078,,40.27597028,5.16900778,8750
53,326,1,11.531,,40.29852444,6.46059417,8751
53,327,1,11.075,,40.64725417,6.92489917,8752
53,341,1,11.317,,40.97314167,5.68361611,8755
53,353,1,12.525,,41.03918306,6.0491675,8758
53,356,1,11.406,,41.03637583,6.7305125,8759
53,413,1,11.292,,41.03712139,6.19458444,8763
53,456,1,11.325,,40.07296417,5.31765278,8767
53,496,1,11.931,,40.45408417,5.40069806,8770
53,548,1,11.548,,40.45529056,5.01994306,8776
53,557,1,11.481,,40.84763333,6.93023639,8777
53,573,1,11.336,,40.62969944,6.03297694,8778
53,611,1,11.108,,40.67487722,6.73969694,8779
53,645,1,11.439,,40.33527889,5.0502225,8782
53,659,1,11.037,,40.23943639,6.27289056,8783
53,660,1,11.119,,41.10181639,7.07687472,8784
53,697,1,12.406,,40.9966525,5.68467222,8788
53,724,1,11.772,,42.12477583,6.16862417,8789
53,734,1,11.459,,42.22260278,6.85538111,8790
53,737,1,12.014,,42.00319722,7.43082694,8791
53,766,1,11.33,,41.7269475,6.79994472,8795
53,776,1,11.702,,41.33272611,6.30088389,8796
53,778,1,12.112,,41.15857278,6.82170139,8797
53,783,1,11.613,,42.48024278,7.43291778,8798
53,788,1,11.96,,42.263775,5.39193139,8799
53,816,1,11.28,,41.30010722,6.51127833,8803
53,817,1,11.29,,42.2573075,7.43324306,8804
53,833,1,11.075,,41.6500575,7.3165075,8807
53,836,1,11.835,,41.30865083,6.70485333,8808
53,842,1,11.697,,41.48758556,6.60497889,8810
53,843,1,11.107,,42.28383278,7.23089667,8811
53,854,1,11.075,,42.33381972,6.5280125,8812
53,866,1,12.187,,41.95835861,5.49587833,8813
53,872,1,12.078,,41.17491194,6.39896056,8815
53,874,1,11.367,,42.38698972,6.79378139,8816
53,882,1,11.686,,41.55384028,7.12830889,8818
53,894,1,12.985,,41.67258444,6.61797556,8819
53,897,1,11.804,,41.98685167,7.26271778,8820
53,922,1,11.347,,42.27188194,7.11013,8824
53,928,1,12.085,,41.76210917,5.83515722,8827
1003,564,1,12.19,,260.47596722,14.13090778,208283
53,934,1,11.292,,41.9041925,5.68987194,8829
53,935,1,11.822,,41.68115778,6.28768194,8830
53,975,1,11.206,,41.16328944,5.56912194,8833
53,980,1,11.023,,42.14879083,5.37930222,8834
53,993,1,11.39,,41.99109194,6.65469667,8836
53,1003,1,11.773,,41.26056889,5.98758833,8837
53,1015,1,11.674,,42.18412528,6.27564139,8838
53,1019,1,11.272,,41.86505444,7.00441806,8839
53,1055,1,12.346,,41.99719056,5.26645111,8840
53,1058,1,11.18,,42.20766444,5.76283861,8841
53,1088,1,11.194,,41.84963361,5.35430944,8845
53,1097,1,11.543,,42.25294444,6.6202275,8847
53,1103,1,12.481,,41.78136083,6.29761222,8848
53,1104,1,11.944,,42.20225,6.91451389,8849
53,1112,1,12.036,,41.57701111,6.82758056,8850
